Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Tiny_URL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
bafybeibfatupwblxebwqffum7mweavwyspl7vcmeuxfnd3nkeipvyyapxu.ipfs.w3s.link,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
att-mail-logging-11900-76882.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
unconscinrulysyntax.soports.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
att-107292-108022.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
att-104477-100691.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
att-tyuuyyy.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
att-helpdesksupport.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
att-109582.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
att-104275.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
att-2023-107407.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
unevenlightcyanstruct.bbs67287191.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
attupdateinfools.boxmode.io,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
u1903504.plsk.regruhosting.ru,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
www.ezestateplan.info,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
bafybeigk6xoaawztux74u4uvnojen7uoedjcilwu5avci2gpdgjtag3aiu.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
login-dkb-auth645189206845654521685485success-redirecturl.sauerland-bestattungen.com,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1
ncvh.utb.edu.vn,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1
go012.glo423.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
ct77401.tw1.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
attitude.mx,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
attexecelupgraded.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
att-101135.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
it.35-72-13-210.cprapid.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
portaldecompras.supercanal.com.br,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1
s507277.ha003.t.justns.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
www.amca-co-lansdpon.aibipih.cn,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
www.ama-co-alsnbdnbn.xohbpym.cn,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
objectstorage.uk-london-1.oraclecloud.com,0,0,1,6,0,0,0,1,0,1,0,1,0,0,0,0,1
confirmation.auth-portal-netflix.fr,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
redirecougermanylag.blob.core.windows.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1
accionesparacomprar.online,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
ore1189923.switzerlandnorth.cloudapp.azure.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1
ore1189923.switzerlandnorth.cloudapp.azure.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
nimbeshop.com,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1
nimbeshop.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,0,0,1
vdashdhdhdlch-s-school.thinkific.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
sunrise-ch.ink,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
sunrise-ch.ink,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
sunrise.suyayexpress.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
realizasolucoesdafatura.site,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
realizasolucoesdafatura.site,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9kjwd18l.sibpages.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
pages-help-services.start.page,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
bussinessetting-001-site1.itempurl.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
prawnswala.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
bapro.alwaysdata.net,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
buffr-163.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bacred0matic.webcindario.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
mizoran.com,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1
talkbot10.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1nstagramsecur1ty.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
twlttersjp.cf,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cghuuhulan.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
9kjwd18l.sibpages.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
login.absa-bank.co.tapuio.com.br,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1
portaldecompras.supercanal.com.br,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1
s507277.ha003.t.justns.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
nanocal.se,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1
www.amca-co-lansdpon.aibipih.cn,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
www.ama-co-alsnbdnbn.xohbpym.cn,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
objectstorage.uk-london-1.oraclecloud.com,0,0,1,6,0,0,0,1,0,1,0,1,0,0,0,0,1
confirmation.auth-portal-netflix.fr,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
redirecougermanylag.blob.core.windows.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1
accionesparacomprar.online,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
ore1189923.switzerlandnorth.cloudapp.azure.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1
ore1189923.switzerlandnorth.cloudapp.azure.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
nimbeshop.com,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1
nimbeshop.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,0,0,1
vdashdhdhdlch-s-school.thinkific.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
sunrise-ch.ink,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
sunrise-ch.ink,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
sunrise.suyayexpress.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
realizasolucoesdafatura.site,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
realizasolucoesdafatura.site,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9kjwd18l.sibpages.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
pages-help-services.start.page,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
bussinessetting-001-site1.itempurl.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
prawnswala.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
bapro.alwaysdata.net,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
buffr-163.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bacred0matic.webcindario.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
mizoran.com,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1
talkbot10.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1nstagramsecur1ty.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
twlttersjp.cf,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cghuuhulan.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
9kjwd18l.sibpages.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
vdashdhdhdlch-s-school.thinkific.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
sunrise-ch.ink,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
sunrise-ch.ink,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
sunrise.suyayexpress.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
realizasolucoesdafatura.site,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
realizasolucoesdafatura.site,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9kjwd18l.sibpages.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
pages-help-services.start.page,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
bussinessetting-001-site1.itempurl.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
prawnswala.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
bapro.alwaysdata.net,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
buffr-163.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bacred0matic.webcindario.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
mizoran.com,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1
talkbot10.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1nstagramsecur1ty.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
twlttersjp.cf,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cghuuhulan.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
9kjwd18l.sibpages.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
vaultguard.live,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
powerrectify.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
solutioncoin.live,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
report-support.online,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
encryptednetworksfix.online,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
centralizedweb3exchange.pro,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
dapp-bridge.online,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
coinnodesync.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bleepcont.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
bestkeyfix.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
vallidateassets.online,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
multidappsnode.netlify.app,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
perfectmywallet.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
seediify.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
crobrigemeerkt.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
minttripsters.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
fixdappsconnect.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
dexconnecthub.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
areaclientiflndomesticweb.sitcomailservice.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
accedi-online-it.181-215-68-215.cprapid.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1
accedi-online-it.181-215-68-215.cprapid.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1
allertcontosospeso.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
allertcontosospeso.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
dev-binacionalbank.pantheonsite.io,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
u3i.co,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
connessionianomaleweb.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
connessionianomaleweb.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s3.amazonaws.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
fev.tec4san.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1
redirecionarads.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
securestaffaccess1.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
pelagian-marines.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
onlineepay.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
itausolucoessss.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
bluebadgeinstgram.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
eneromesdepromoibkspe.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
sadatcoldstorage.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1
att-109902.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
linktr.ee,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
am23fcu.firebaseapp.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
project2-9b962.web.app,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
project2-9b962.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
project2b-e738b.web.app,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
project2b-e738b.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
project2c-c1dff.web.app,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
project2c-c1dff.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
rb.gy,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ams-solutions.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1
8902050pgebsnss4cirstrctdrcvry106380.co.vu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.club403.org,0,0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,1
www.netfiix-sicher.com,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,1,1
ar-emiinent.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
rayddium-io.online,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
pancakeewap-finamce.online,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
tucashonline-prestamoaprobado.cchashextrr4.top,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
giftsilverbrasil.shop,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
bellsouthandattt.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
bellsouthandattt.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
my-metamessk.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
app-miller.bgpst1kjo2-ez94ddzm94mr.p.temp-site.link,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1
xxrecoverypage2023.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
faccebook-problem1.strangled.net,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
grrandzurryy.co.vu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
panccakesswap-finance.online,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
paxful-trade.link,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
adsvolts.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1
rayydium.online,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
tekniteedng.com,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1
app-effertz.cel2ke7mxm-yk26edjr1379.p.temp-site.link,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1
c841-track-view-mail-ups.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
c841-track-view-mail-ups.web.app,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
www.wvwnuevocashfinanciero.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
wvwplataformacashfinanciero.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
att-109234.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
att-108162.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
att-101781.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
att-106196.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
att-106829.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
att-106829.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
att-106909-105045.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
app-kuhlman.kgaxlabndm-yjr3oljvz31m.p.temp-site.link,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1
wwrestarsidentyhelpsuportss.co.vu,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
pagsbsnssrcvry121sk0117256rstrctds.co.vu,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
u.to,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1
appr3c0psersteradsv3rific4ti0nc0mf1rm4tion.000webhostapp.com,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
v.ht,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3139166000548acnscr.co.vu,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
cent3rs4f3ty67v3rific4ti0nc0mf1rm4t10n.000webhostapp.com,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
v.ht,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
egilfcardlmaill.space,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
dinsos.jabarprov.go.id,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
u1895122.cp.regruhosting.ru,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
accedi-ora-cc.199-192-25-140.cprapid.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
accedi-ora-cc.199-192-25-140.cprapid.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
mailserv100347-103878.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
wedsedghy-103187.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
wedsedghy-103187.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
my-site-sbcg-104169.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
my-site-sbcg-104169.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
currentlyattservr023.square.site,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
att-business-105347-100106.square.site,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
att-business-105347-100106.square.site,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
att-109373.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
att-109373.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
lux.thesevensquares.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,1
emailverification724.godaddysites.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
service-attsupport.godaddysites.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
attautoverification.weebly.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
bellsouthupdatesignin.weebly.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
att-109902.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
linktr.ee,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
am23fcu.firebaseapp.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
project2-9b962.web.app,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
project2-9b962.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
project2b-e738b.web.app,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
project2b-e738b.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
project2c-c1dff.web.app,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
project2c-c1dff.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
rb.gy,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ams-solutions.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1
8902050pgebsnss4cirstrctdrcvry106380.co.vu,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
www.club403.org,0,0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,1
www.netfiix-sicher.com,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,1,1
ar-emiinent.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
rayddium-io.online,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
pancakeewap-finamce.online,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
att-109902.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
linktr.ee,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
am23fcu.firebaseapp.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
project2-9b962.web.app,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
project2-9b962.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
project2b-e738b.web.app,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
project2b-e738b.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
project2c-c1dff.web.app,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
project2c-c1dff.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
rb.gy,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ams-solutions.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1
8902050pgebsnss4cirstrctdrcvry106380.co.vu,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
www.club403.org,0,0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,1
www.netfiix-sicher.com,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,1,1
ar-emiinent.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
rayddium-io.online,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
pancakeewap-finamce.online,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
yahoo-104036.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
mugsrtcde.weebly.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
kissindjoi.weeblysite.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
attmailboxx987-108265.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
att-105351.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
634-104527dd64e.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
gdgdfghdg.weeblysite.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
cajatrujlllo.online,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
webbpritaliaonline.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
webbpritaliaonline.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cutt.ly,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
conto-clienteautenticato.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
conto-clienteautenticato.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
cajatrujlllo.online,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
aagkfr1oi1smuo.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
rybhfwdigx.duckdns.org,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
simberly112.wixsite.com,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
rxhtrfpraz.duckdns.org,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
nuxeapbu.weebly.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
aslkoucvmr.weebly.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
verify-dkb.webhop.info,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,1
verify-dkb.ath.cx,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
sparkasse.aktive-sicht.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
verify-dkb.neat-url.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
verify-dkb.dyndns.info,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
radianceconsulting.net,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
carpanelapi.mergecar.com,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
att-yahoo-mail-106668.square.site,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
post-ch.ddns.net,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
